Position,Track Name,Artist,Streams,date,region,id
79,Up All Night,Khalid,80011,2019-11-24,gb,1mpD5Q8IM32I4bF6eCpU74
80,Underneath the Tree,Kelly Clarkson,79958,2019-11-24,gb,3nAp4IvdMPPWEH9uuXFFV5
81,We Got Love,Sigala,79147,2019-11-24,gb,35mMXfym6C9VOTUVrcKKZp
82,Merry Christmas Everyone,Shakin' Stevens,78849,2019-11-24,gb,4rRIovg4TvxLUiUrpGI6lE
83,Post Malone (feat. RANI),Sam Feldt,78829,2019-11-24,gb,36orMWv2PgvnzXsd5CJ0yL
84,Driving Home for Christmas - 2019 Remaster,Chris Rea,77799,2019-11-24,gb,27qAMKrDdKEs8HDXcvR24R
85,Yellow Hearts,Ant Saunders,76605,2019-11-24,gb,2W4yABdLc4Jnds67Poi5Nl
86,Keisha & Becky - Remix,RussMB,74661,2019-11-24,gb,5wIjM4q7oIgiLqn8Qfoyxh
87,Bandit (with YoungBoy Never Broke Again),Juice WRLD,73990,2019-11-24,gb,6Gg1gjgKi2AK4e0qzsR7sd
88,Lalala,Y2K,73831,2019-11-24,gb,51Fjme0JiitpyXKuyQiCDo
89,Truth Hurts,Lizzo,73168,2019-11-24,gb,5qmq61DAAOUaW8AUo8xKhh
90,Goodbyes (Feat. Young Thug),Post Malone,72730,2019-11-24,gb,6vBdBCoOhKHiYDDOcorfNo
91,Shotgun,George Ezra,71122,2019-11-24,gb,4ofwffwvvnbSkrMSCKQDaC
92,Happy Xmas (War Is Over) - Remastered,John Lennon,71028,2019-11-24,gb,3zJw3rugfpVrmBeDDnUYzy
93,Look At Her Now,Selena Gomez,70829,2019-11-24,gb,4yI3HpbSFSgFZtJP2kDe5m
94,Floss (feat. MoStack & Not3s),AJ Tracey,69377,2019-11-24,gb,0LjXPuuttcYpND3IxAFww1
95,Panini,Lil Nas X,69338,2019-11-24,gb,1000nHvUdawXuUHgBod4Wv
96,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,Paul McCartney,69182,2019-11-24,gb,7Lbxvt42JsNSKVCaN63qhD
97,Shallow,Lady Gaga,68056,2019-11-24,gb,2VxeLyX666F8uXCJ0dZF8B
98,Step Into Christmas,Elton John,67765,2019-11-24,gb,6sBWmE23q6xQHlnEZ8jYPT
99,Thiago Silva,Dave,67725,2019-11-24,gb,3DKCTIiJ97bS9TGiqcABjo
100,Home P*ssy,D-Block Europe,67458,2019-11-24,gb,0m0F4N1H65Pvb9FMnISgB2
101,No Guidance (feat. Drake),Chris Brown,67341,2019-11-24,gb,6XHVuErjQ4XNm6nDPVCxVX
102,Piece Of Your Heart,MEDUZA,67274,2019-11-24,gb,1DFD5Fotzgn6yYXkYsKiGs
103,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,67229,2019-11-24,gb,4kKdvXD0ez7jp1296JmAts
104,One More Sleep,Leona Lewis,66801,2019-11-24,gb,78pn8k7RogKo2oxl0DyX6d
105,Tell Me,Krept & Konan,66725,2019-11-24,gb,3GDPQVjCQj1WyJGJhAj53E
106,Trampoline (with ZAYN),SHAED,66546,2019-11-24,gb,1iQDltZqI7BXnHrFy4Qo1k
107,Love Me Again (with Jess Glynne),RAYE,65287,2019-11-24,gb,359R03sj5qiwy4j0TqvLog
108,Old Town Road - Remix,Lil Nas X,64180,2019-11-24,gb,2YpeDb67231RjR0MgVLzsG
109,Bohemian Rhapsody - Remastered 2011,Queen,63990,2019-11-24,gb,4u7EnebtmKWzUH433cf5Qv
110,223's (feat. 9lokknine),YNW Melly,63603,2019-11-24,gb,4sjiIpEv617LDXaidKioOI
111,Sleigh Ride,The Ronettes,62356,2019-11-24,gb,1ODZGydlown4VesUP8HLJX
112,Can’t Fight This Feeling,Bastille,61985,2019-11-24,gb,6lYNtepnbJVzR0tAxj2lW7
113,when the party's over,Billie Eilish,61924,2019-11-24,gb,43zdsphuZLzwA9k4DJhU0I
114,lovely (with Khalid),Billie Eilish,61236,2019-11-24,gb,0u2P5u6lvoDfwTYjAADbn4
115,F.N,Lil Tjay,60296,2019-11-24,gb,0RLLvYBopDwooCyvnTwgYu
116,Good as Hell,Lizzo,59911,2019-11-24,gb,3Yh9lZcWyKrK9GjbhuS0hR
117,Show Yourself,Idina Menzel,59619,2019-11-24,gb,50WeOnXhM1H7AZEeIDoWfZ
118,Thumb,M Huncho,59403,2019-11-24,gb,3uAN7G71iZl9zN8uxMRpKO
119,Wonderwall - Remastered,Oasis,58937,2019-11-24,gb,5qqabIl2vWzo9ApSC317sa
120,Funky Friday,Dave,58794,2019-11-24,gb,01IQ4aQgOf0Kkq3a273hmO
121,Sweet but Psycho,Ava Max,58653,2019-11-24,gb,25sgk305KZfyuqVBQIahim
122,Graveyard,Halsey,58633,2019-11-24,gb,6V9fHiv84WlVTg7CSnIVY2
123,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,58295,2019-11-24,gb,4wopYJ5wpYOM6ogm2Jugnw
124,Happier,Marshmello,57719,2019-11-24,gb,2dpaYNEQHiRxtZbfNsse99
125,The Last Time,The Script,57651,2019-11-24,gb,600oiqLkQIJ85HvQGIQWvO
126,Options,NSG,57519,2019-11-24,gb,2cytBOLpwFRX7J9URCrFIe
127,Money In The Grave (Drake ft. Rick Ross),Drake,56900,2019-11-24,gb,5ry2OE6R2zPQFDO85XkgRb
128,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,56732,2019-11-24,gb,2uFaJJtFpPDc5Pa95XzTvg
129,Tongue Tied (with YUNGBLUD & blackbear),Marshmello,56565,2019-11-24,gb,7jzldCBnJjpJM3epzJ85KE
130,Say You Won't Let Go,James Arthur,56292,2019-11-24,gb,5uCax9HTNlzGybIStD3vDh
131,Cash Train (feat. Not3s & Blade Brown),GRM Daily,56044,2019-11-24,gb,3nacJ5sdpq7WyBxtJm1A3w
132,Into the Unknown - Panic! At The Disco Version,Panic! At The Disco,56035,2019-11-24,gb,421eObjg0DTm2qajJl5OJm
133,Mean It,Lauv,55412,2019-11-24,gb,3GRSqlALWISqLeNncZMbpX
134,Have Yourself A Merry Little Christmas,Sam Smith,55345,2019-11-24,gb,1Qi2wh8fFgDV7tl4Sj3f2K
135,Lucid Dreams,Juice WRLD,54805,2019-11-24,gb,285pBltuF7vW8TeWk8hdRR
136,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,54688,2019-11-24,gb,7CZyCXKG6d5ALeq41sLzbw
137,Fashion Week (feat. AJ Tracey & MoStack),Steel Banglez,54473,2019-11-24,gb,78KyOmqWmqLkQcXO1cA7MO
138,Candy,Doja Cat,53858,2019-11-24,gb,1VJwtWR6z7SpZRwipI12be
139,G Love,Krept & Konan,53763,2019-11-24,gb,2uuAE79hwuYDzEI20wDRpy
140,Eastside (with Halsey & Khalid),benny blanco,53762,2019-11-24,gb,7FGq80cy8juXBCD2nrqdWU
141,Don't Stop Me Now - Remastered,Queen,52485,2019-11-24,gb,5T8EDUDqKcs6OSOwEsfqG7
142,One,Lewis Capaldi,52128,2019-11-24,gb,5C1TucCRf4Vjjree1OItyv
143,Kiss and Tell,AJ Tracey,51964,2019-11-24,gb,29Y1hEc0NSxvFylHFV8W9e
144,Playing Games (with Bryson Tiller) - Extended Version,Summer Walker,51874,2019-11-24,gb,2xyx0o4xNOLLjBSbOOdcbA
145,7 rings,Ariana Grande,51821,2019-11-24,gb,6ocbgoVGwYJhOv1GgI9NsF
146,Lover (Remix) [feat. Shawn Mendes],Taylor Swift,51478,2019-11-24,gb,3i9UVldZOE0aD0JnyfAZZ0
147,Feliz Navidad,José Feliciano,51329,2019-11-24,gb,7taXf5odg9xCAZERYfyOkS
148,Wow.,Post Malone,50870,2019-11-24,gb,7xQAfvXzm3AkraOtGPWIZg
149,Hate Me (with Juice WRLD),Ellie Goulding,50801,2019-11-24,gb,6kls8cSlUyHW2BUOkDJIZE
150,Castles,Freya Ridings,50727,2019-11-24,gb,5tZWtGT65sMrDVPB5H444n
151,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,50702,2019-11-24,gb,3gdewACMIVMEWVbyb8O9sY
152,Love Me,Lil Tecca,50506,2019-11-24,gb,4e0FYxSROat25pH16zMTZI
153,White Christmas,Bing Crosby,50468,2019-11-24,gb,4so0Wek9Ig1p6CRCHuINwW
154,Don't Call Me Up,Mabel,50317,2019-11-24,gb,5WHTFyqSii0lmT9R21abT8
155,High Hopes,Panic! At The Disco,50120,2019-11-24,gb,1rqqCSm0Qe4I9rUvWncaom
156,Just You and I,Tom Walker,50020,2019-11-24,gb,03x2rVJRFUrvwlfxoHd9Mo
157,Motivation,Normani,49869,2019-11-24,gb,0rIAC4PXANcKmitJfoqmVm
158,"thank u, next",Ariana Grande,49656,2019-11-24,gb,3e9HZxeyfWwjeyPAMmWSSQ
159,Riptide,Vance Joy,49655,2019-11-24,gb,7yq4Qj7cqayVTp3FF9CWbm
160,Woah,Lil Baby,49630,2019-11-24,gb,598yNsG1JFrGd4n2kMoz7F
161,Wiley Flow,Stormzy,49592,2019-11-24,gb,1Iv4wC88uxeAF7SmQQGx3X
162,Be Alright,Dean Lewis,49436,2019-11-24,gb,5qrSlOut2rNAWv3ubArkNy
163,rockstar (feat. 21 Savage),Post Malone,49403,2019-11-24,gb,0e7ipj03S05BNilyu5bRzt
164,Quite Miss Home,James Arthur,49368,2019-11-24,gb,2deFH5zveEBEUuURpqTN3C
165,Santa Claus Is Coming to Town,Michael Bublé,49161,2019-11-24,gb,5Ber68jZ7ytegr2UISEdb7
166,Mad Love,Mabel,49070,2019-11-24,gb,0bfWT3AgM7ZTuqesJvRP6H
167,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande,48503,2019-11-24,gb,6zegtH6XXd2PDPLvy1Y0n2
168,Everywhere - 2017 Remaster,Fleetwood Mac,48436,2019-11-24,gb,254bXAqt3zP6P50BdQvEsq
169,when the party's over - Recorded at Spotify Studios NYC,Lewis Capaldi,48396,2019-11-24,gb,6H7fWtwEUHVfTyZD7zeG4w
170,Sucker,Jonas Brothers,48395,2019-11-24,gb,22vgEDb5hykfaTwLuskFGD
171,Shape of You,Ed Sheeran,48374,2019-11-24,gb,7qiZfU4dY1lWllzX7mPBI3
172,Guten Tag,Hardy Caprio,48317,2019-11-24,gb,0SErNy2An0gCpYFRUNWwNT
173,Forever,Lewis Capaldi,48119,2019-11-24,gb,12OLyHDxt6dqlAybSPFBK3
174,Some Things Never Change,Kristen Bell,48076,2019-11-24,gb,4Xbotg4PCLJw9cDx2dtZLK
175,Champion Of The World,Coldplay,47849,2019-11-24,gb,6mf7BNgXs8JipPr2QILnyN
176,boyfriend (with Social House),Ariana Grande,47510,2019-11-24,gb,0Ryd8975WihbObpp5cPW1t
177,Link Up - Geko x Stefflon Don x Deno x Dappy,Geko,47466,2019-11-24,gb,1x7oxSp01uKwWT7ljXJADW
178,Stuck In A Dream (feat. Gunna),Lil Mosey,47312,2019-11-24,gb,7iHHxY2NLlJRAmlAmC4ahQ
179,2002,Anne-Marie,47266,2019-11-24,gb,2BgEsaKNfHUdlh97KmvFyo
180,Africa,TOTO,47122,2019-11-24,gb,2374M0fQpWi3dLnB54qaLX
181,Butterflies (feat. Not3s),AJ Tracey,47072,2019-11-24,gb,4hGsbyf3p0U5mlJTJwiUTq
182,SICKO MODE,Travis Scott,47009,2019-11-24,gb,2xLMifQCjDGFmkHkpNLD9h
183,Crown,Stormzy,46963,2019-11-24,gb,1hxE8xAp7CrBsdpiRpiWFy
184,Believer,Imagine Dragons,46896,2019-11-24,gb,0pqnGHJpmpxLKifKRmU6WP
185,Outside,D-Block Europe,46672,2019-11-24,gb,3rCOBAs3ZykwJlltmyD3nW
186,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,46275,2019-11-24,gb,56AMYGJzxBO6p8v0wEe9de
187,Used To Love (with Dean Lewis),Martin Garrix,46138,2019-11-24,gb,7pWK1kMgHy5lNNiIfuRbkP
188,Perfect,Ed Sheeran,46111,2019-11-24,gb,0tgVpDi06FyKpA1z0VMD4v
189,Don't Look Back in Anger - Remastered,Oasis,45892,2019-11-24,gb,0UvCh63URrLFcPkKt99hHd
190,Trust Issues,NSG,45766,2019-11-24,gb,2cgELeRnPeDFuGrY96Lj6m
191,The London (feat. J. Cole & Travis Scott),Young Thug,45732,2019-11-24,gb,3s4mrPrEFFPF0LmAfutW0n
192,I Wish It Could Be Christmas Everyday,Wizzard,45617,2019-11-24,gb,1mH6tZC6iXIHPI6EixCwxw
193,July,Noah Cyrus,45478,2019-11-24,gb,5a6pdCHlWS2ekOOQ70QnAr
194,Kitchen Kings,D-Block Europe,45404,2019-11-24,gb,1RJHieKAxYz9qbREvOR5eA
195,bury a friend,Billie Eilish,45391,2019-11-24,gb,4SSnFejRGlZikf02HLewEF
196,Lost in the Woods,Jonathan Groff,45364,2019-11-24,gb,7namdlOhbtsc8FvoSafOQt
197,Dancing On My Own,Calum Scott,45279,2019-11-24,gb,2BOqDYLOJBiMOXShCV1neZ
198,I Feel Love,Sam Smith,45267,2019-11-24,gb,29MOOOmMRPeWyPwKQFoF5t
199,Don't Stop Believin',Journey,45156,2019-11-24,gb,4bHsxqR3GMrXTxEPLuK5ue
200,American Boy,Estelle,45117,2019-11-24,gb,22UDw8rSfLbUsaAGTXQ4Z8
1,Dance Monkey,Tones and I,627819,2019-11-23,gb,1rgnBhdG2JDFTbYkYRZAku
2,Before You Go,Lewis Capaldi,517607,2019-11-23,gb,2gMXnyrvIjhVBUZwvLZDMP
3,Don't Start Now,Dua Lipa,427427,2019-11-23,gb,6WrI0LAC5M1Rw2MnX2ZvEg
4,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,383473,2019-11-23,gb,07s9NNOT0sZQp7TyolLLgu
5,ROXANNE,Arizona Zervas,346685,2019-11-23,gb,696DnlkuDOXcMAnKlTgXXK
6,Ride It,Regard,307767,2019-11-23,gb,2tnVG71enUj33Ic2nFN6kZ
7,everything i wanted,Billie Eilish,282957,2019-11-23,gb,3ZCTVFBt2Brf31RLEnCkWJ
8,Lose Control,MEDUZA,278765,2019-11-23,gb,7CHi4DtfK4heMlQaudCuHK
9,Circles,Post Malone,269122,2019-11-23,gb,21jGcNKet2qwijlDFuPiPb
10,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,264302,2019-11-23,gb,4vUmTMuQqjdnvlZmAH61Qk
11,Someone You Loved,Lewis Capaldi,261351,2019-11-23,gb,7qEHsqek33rTcFNT9PFqLf
12,"Down Like That (feat. Rick Ross, Lil Baby & S-X)",KSI,250543,2019-11-23,gb,4etKC4ngPKsQDHUMnYgV3A
13,Lights Up,Harry Styles,249805,2019-11-23,gb,2plLJpUcYPFrl1sW2pMG63
14,hot girl bummer,blackbear,246188,2019-11-23,gb,7aiClxsDWFRQ0Kzk5KI5ku
15,Memories,Maroon 5,240732,2019-11-23,gb,2b8fOow8UzyDFAE27YhOZM
16,Bruises,Lewis Capaldi,237791,2019-11-23,gb,4Of7rzpRpV1mWRbhp5rAqG
17,Turn Me On (feat. Vula),Riton,222578,2019-11-23,gb,0qaWEvPkts34WF68r8Dzx9
18,Professor X,Dave,218538,2019-11-23,gb,5wfyoR8XOkw45QRtFOoxyi
19,All I Want for Christmas Is You,Mariah Carey,208583,2019-11-23,gb,0bYg9bo50gSsH3LtXe2SQn
20,Lose You To Love Me,Selena Gomez,206308,2019-11-23,gb,1HfMVBKM75vxSfsQ5VefZ5
21,HIGHEST IN THE ROOM,Travis Scott,198584,2019-11-23,gb,3eekarcy7kvN4yt5ZFzltW
22,Must Be,J Hus,198335,2019-11-23,gb,2n1oPHJVMPWJkjgHwVcksY
23,Netflix & Chill,Fredo,186120,2019-11-23,gb,31m40qBxoj4iMSnQLkq8nP
24,Buss Down (feat. ZieZie),Aitch,183406,2019-11-23,gb,584UC3Qpm8SbYd7aRWKREu
25,Ladbroke Grove,AJ Tracey,181425,2019-11-23,gb,7b4ky1LlQLFhXHmhZkFgqV
26,Taste (Make It Shake),Aitch,180345,2019-11-23,gb,1xPpYbCaJWonL7IFXPDjON
27,Be Honest,Jorja Smith,179442,2019-11-23,gb,3IWs9dAwTqN0EFhOIcBDfs
28,New Dior,DigDat,178747,2019-11-23,gb,4aRRxKxJbvIEjXWXB0l3w7
29,Last Christmas,Wham!,174774,2019-11-23,gb,2FRnf9qhLbvw8fu4IBXx78
30,Nice To Meet Ya,Niall Horan,168447,2019-11-23,gb,3cphb8kdsjElYR7r5icK3H
31,Watermelon Sugar,Harry Styles,168050,2019-11-23,gb,1e9oZCCiX42nJl0AcqriVo
32,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,167049,2019-11-23,gb,07Oz5StQ7GRoygNLaXs2pd
33,Strike a Pose (feat. Aitch),Young T & Bugsey,166310,2019-11-23,gb,23GvTfcGK454ppLsts3W44
34,Liar,Camila Cabello,162692,2019-11-23,gb,7LzouaWGFCy4tkXDOOnEyM
35,Pump It Up,Endor,161646,2019-11-23,gb,0GiwV6v3AgJfdu59tj719Y
36,This Is Real (ft. Ella Henderson),Jax Jones,154672,2019-11-23,gb,1pRShUtGOG6ZP5fsnw9G4h
37,Sorry,Joel Corry,153734,2019-11-23,gb,6y1UtRcHQU07aUs3oxZ8Yn
38,Beautiful People (feat. Khalid),Ed Sheeran,148657,2019-11-23,gb,70eFcWOvlMObDhURTqT4Fv
39,Don't Rush (feat. Headie One),Young T & Bugsey,147751,2019-11-23,gb,0PXukVbYpvz40KcEFKnIw7
40,Follow God,Kanye West,143866,2019-11-23,gb,2QpGZOhTCHHiKmpSO9FW4h
41,Señorita,Shawn Mendes,139143,2019-11-23,gb,6v3KW9xbzN5yKLt9YKDYA2
42,Outnumbered,Dermot Kennedy,137859,2019-11-23,gb,4Ta3PhWmY50ZLU1uhKFKPE
43,Location (feat. Burna Boy),Dave,136847,2019-11-23,gb,3z4CGd63tpUn9a6oQSG0CI
44,bad guy,Billie Eilish,134400,2019-11-23,gb,2Fxmhks0bxGSBdJ92vM42m
45,Opp Thot,Poundz,134279,2019-11-23,gb,4VRE2Ler8le7DUymvKepY1
46,God Is A Dancer (with Mabel),Tiësto,134208,2019-11-23,gb,6fenHIxXuuzKB55wY4WCHP
47,Paper Cuts,Dave,131204,2019-11-23,gb,1gFMfqyVSXHMgvRloH2gDL
48,3 Nights,Dominic Fike,129119,2019-11-23,gb,1tNJrcVe6gwLEiZCtprs1u
49,Orphans,Coldplay,128249,2019-11-23,gb,03T4ttRCiLXST6MZjeMwmR
50,Ransom,Lil Tecca,126970,2019-11-23,gb,1lOe9qE0vR9zwWQAOk6CoO
51,I Don't Care (with Justin Bieber),Ed Sheeran,126750,2019-11-23,gb,0hVXuCcriWRGvwMV1r5Yn9
52,Higher Love,Kygo,126043,2019-11-23,gb,6oJ6le65B3SEqPwMRNXWjY
53,Gangsta,Darkoo,123153,2019-11-23,gb,0KzhyaVtr2v4J9GVdMgCk0
54,Loyal (feat. Drake),PARTYNEXTDOOR,122716,2019-11-23,gb,5bvnqVuq7UFl0txSlHpsfS
55,Take Me Back to London (feat. Stormzy),Ed Sheeran,118793,2019-11-23,gb,1AI7UPw3fgwAFkvAlZWhE0
56,Hold Me While You Wait,Lewis Capaldi,117962,2019-11-23,gb,60iSKGrGazRzICtMjADNSM
57,Santa Tell Me,Ariana Grande,115614,2019-11-23,gb,0lizgQ7Qw35od7CYaoMBZb
58,Vossi Bop,Stormzy,113734,2019-11-23,gb,44ZJ4hLD5onikKsVLQaILr
59,Both,Headie One,109851,2019-11-23,gb,0SxjNrhMwarsbcgEy0pavJ
60,It's Beginning to Look a Lot like Christmas,Michael Bublé,107977,2019-11-23,gb,0lLdorYw7lVrJydTINhWdI
61,French Kisses (feat. Aitch),ZieZie,107685,2019-11-23,gb,2jTBEuS8P9ZqVos9zecRzl
62,Rockin' Around The Christmas Tree,Brenda Lee,105584,2019-11-23,gb,2EjXfH91m7f8HiJN1yQg97
63,Jerry Sprunger (with T-Pain),Tory Lanez,104885,2019-11-23,gb,6JsHgIkMYHcbNtKfsal2Mg
64,So High (feat. Fredo),MIST,102139,2019-11-23,gb,5aubXDnDNVKA5pS7EnR0mp
65,Falling,Trevor Daniel,101435,2019-11-23,gb,4TnjEaWOeW0eKTKIEvJyCa
66,We Got Love,Sigala,98597,2019-11-23,gb,35mMXfym6C9VOTUVrcKKZp
67,Mr. Brightside,The Killers,97690,2019-11-23,gb,7d8GetOsjbxYnlo6Y9e5Kw
68,"10,000 Hours (with Justin Bieber)",Dan + Shay,97378,2019-11-23,gb,2wrJq5XKLnmhRXHIAf9xBa
69,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,97111,2019-11-23,gb,0RiRZpuVRbi7oqRdSMwhQY
70,Fairytale of New York (feat. Kirsty MacColl),The Pogues,96844,2019-11-23,gb,3VTNVsTTu05dmTsVFrmGpK
71,Better Half of Me,Tom Walker,94642,2019-11-23,gb,4VPlKUSjC9HdZdUbFZ0Y5y
72,Do They Know It's Christmas? - 1984 Version,Band Aid,94490,2019-11-23,gb,0247StOpd3AkeBQzANX4Zf
73,Post Malone (feat. RANI),Sam Feldt,93566,2019-11-23,gb,36orMWv2PgvnzXsd5CJ0yL
74,How Do You Sleep?,Sam Smith,93406,2019-11-23,gb,6b2RcmUt1g9N9mQ3CbjX2Y
75,Up All Night,Khalid,91119,2019-11-23,gb,1mpD5Q8IM32I4bF6eCpU74
76,Keisha & Becky - Remix,RussMB,88479,2019-11-23,gb,5wIjM4q7oIgiLqn8Qfoyxh
77,Truth Hurts,Lizzo,87374,2019-11-23,gb,5qmq61DAAOUaW8AUo8xKhh
78,Piece Of Your Heart,MEDUZA,84817,2019-11-23,gb,1DFD5Fotzgn6yYXkYsKiGs
79,Lalala,Y2K,84568,2019-11-23,gb,51Fjme0JiitpyXKuyQiCDo
80,It's the Most Wonderful Time of the Year,Andy Williams,84077,2019-11-23,gb,5hslUAKq9I9CG2bAulFkHN
81,Bandit (with YoungBoy Never Broke Again),Juice WRLD,83334,2019-11-23,gb,6Gg1gjgKi2AK4e0qzsR7sd
82,Grace,Lewis Capaldi,82684,2019-11-23,gb,0pEkK8MqbmGSX7fT8WLMbR
83,Shotgun,George Ezra,82500,2019-11-23,gb,4ofwffwvvnbSkrMSCKQDaC
84,Look At Her Now,Selena Gomez,82485,2019-11-23,gb,4yI3HpbSFSgFZtJP2kDe5m
85,Floss (feat. MoStack & Not3s),AJ Tracey,82329,2019-11-23,gb,0LjXPuuttcYpND3IxAFww1
86,Yellow Hearts,Ant Saunders,82215,2019-11-23,gb,2W4yABdLc4Jnds67Poi5Nl
87,Love Me Again (with Jess Glynne),RAYE,80517,2019-11-23,gb,359R03sj5qiwy4j0TqvLog
88,Goodbyes (Feat. Young Thug),Post Malone,79558,2019-11-23,gb,6vBdBCoOhKHiYDDOcorfNo
89,Thiago Silva,Dave,79485,2019-11-23,gb,3DKCTIiJ97bS9TGiqcABjo
90,Mistletoe,Justin Bieber,79231,2019-11-23,gb,7xapw9Oy21WpfEcib2ErSA
91,Home P*ssy,D-Block Europe,79185,2019-11-23,gb,0m0F4N1H65Pvb9FMnISgB2
92,No Guidance (feat. Drake),Chris Brown,78827,2019-11-23,gb,6XHVuErjQ4XNm6nDPVCxVX
93,Panini,Lil Nas X,78612,2019-11-23,gb,1000nHvUdawXuUHgBod4Wv
94,Trampoline (with ZAYN),SHAED,76438,2019-11-23,gb,1iQDltZqI7BXnHrFy4Qo1k
95,Old Town Road - Remix,Lil Nas X,75261,2019-11-23,gb,2YpeDb67231RjR0MgVLzsG
96,Tell Me,Krept & Konan,74288,2019-11-23,gb,3GDPQVjCQj1WyJGJhAj53E
97,Jingle Bell Rock,Bobby Helms,74030,2019-11-23,gb,3hBXvHLlTHvnbwrPbeoyAj
98,Shallow,Lady Gaga,73632,2019-11-23,gb,2VxeLyX666F8uXCJ0dZF8B
99,223's (feat. 9lokknine),YNW Melly,73188,2019-11-23,gb,4sjiIpEv617LDXaidKioOI
100,Holly Jolly Christmas,Michael Bublé,73088,2019-11-23,gb,6tjituizSxwSmBB5vtgHZE
101,Merry Christmas Everyone,Shakin' Stevens,73059,2019-11-23,gb,4rRIovg4TvxLUiUrpGI6lE
102,Underneath the Tree,Kelly Clarkson,72515,2019-11-23,gb,3nAp4IvdMPPWEH9uuXFFV5
103,Good as Hell,Lizzo,71477,2019-11-23,gb,3Yh9lZcWyKrK9GjbhuS0hR
104,Driving Home for Christmas - 2019 Remaster,Chris Rea,69890,2019-11-23,gb,27qAMKrDdKEs8HDXcvR24R
105,Bohemian Rhapsody - Remastered 2011,Queen,69727,2019-11-23,gb,4u7EnebtmKWzUH433cf5Qv
106,Into the Unknown,Idina Menzel,69482,2019-11-23,gb,3Z0oQ8r78OUaHvGPiDBR3W
107,Funky Friday,Dave,69102,2019-11-23,gb,01IQ4aQgOf0Kkq3a273hmO
108,Sweet but Psycho,Ava Max,68561,2019-11-23,gb,25sgk305KZfyuqVBQIahim
109,Options,NSG,68100,2019-11-23,gb,2cytBOLpwFRX7J9URCrFIe
110,F.N,Lil Tjay,67755,2019-11-23,gb,0RLLvYBopDwooCyvnTwgYu
111,Can’t Fight This Feeling,Bastille,67085,2019-11-23,gb,6lYNtepnbJVzR0tAxj2lW7
112,Thumb,M Huncho,66860,2019-11-23,gb,3uAN7G71iZl9zN8uxMRpKO
113,Graveyard,Halsey,66357,2019-11-23,gb,6V9fHiv84WlVTg7CSnIVY2
114,Wonderwall - Remastered,Oasis,66272,2019-11-23,gb,5qqabIl2vWzo9ApSC317sa
115,Money In The Grave (Drake ft. Rick Ross),Drake,65645,2019-11-23,gb,5ry2OE6R2zPQFDO85XkgRb
116,Happier,Marshmello,64217,2019-11-23,gb,2dpaYNEQHiRxtZbfNsse99
117,Cash Train (feat. Not3s & Blade Brown),GRM Daily,64072,2019-11-23,gb,3nacJ5sdpq7WyBxtJm1A3w
118,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,63789,2019-11-23,gb,4wopYJ5wpYOM6ogm2Jugnw
119,Tongue Tied (with YUNGBLUD & blackbear),Marshmello,63626,2019-11-23,gb,7jzldCBnJjpJM3epzJ85KE
120,Happy Xmas (War Is Over) - Remastered,John Lennon,63613,2019-11-23,gb,3zJw3rugfpVrmBeDDnUYzy
121,The Last Time,The Script,63189,2019-11-23,gb,600oiqLkQIJ85HvQGIQWvO
122,G Love,Krept & Konan,62942,2019-11-23,gb,2uuAE79hwuYDzEI20wDRpy
123,Fashion Week (feat. AJ Tracey & MoStack),Steel Banglez,62326,2019-11-23,gb,78KyOmqWmqLkQcXO1cA7MO
124,Mean It,Lauv,62282,2019-11-23,gb,3GRSqlALWISqLeNncZMbpX
125,Step Into Christmas,Elton John,62256,2019-11-23,gb,6sBWmE23q6xQHlnEZ8jYPT
126,Kiss and Tell,AJ Tracey,62002,2019-11-23,gb,29Y1hEc0NSxvFylHFV8W9e
127,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,Paul McCartney,61599,2019-11-23,gb,7Lbxvt42JsNSKVCaN63qhD
128,One More Sleep,Leona Lewis,60979,2019-11-23,gb,78pn8k7RogKo2oxl0DyX6d
129,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,60961,2019-11-23,gb,7CZyCXKG6d5ALeq41sLzbw
130,lovely (with Khalid),Billie Eilish,60847,2019-11-23,gb,0u2P5u6lvoDfwTYjAADbn4
131,when the party's over,Billie Eilish,60007,2019-11-23,gb,43zdsphuZLzwA9k4DJhU0I
132,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,59826,2019-11-23,gb,4kKdvXD0ez7jp1296JmAts
